Year Month Day Hour Minute Second VelocityE VelocityN VelocityU StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage Speed Direction 
2015 11 06 00 00 00   -6.04    4.18   10.67  25.5  22.7  25.5   2.2   6.0   3.9  40  49  44  35  35  35  120.6   0.0   0.0  2.1  0.0  0.1  25.46     0.0000    0.000   9.8    7.35   304.7
2015 11 06 00 15 00   -3.21    2.28    6.07  25.5  25.5  25.5   2.2   5.6   4.3  40  48  45  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.43     0.0000    0.000   9.8    3.94   305.4
2015 11 06 00 30 00    1.62   -1.97   -0.95  25.5  25.1  25.5   2.2   5.6   4.3  40  48  45  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.40     0.0000    0.000   9.8    2.55   140.6
2015 11 06 00 45 00   -0.57   -0.58   -3.36  25.5  24.4  25.5   2.2   5.2   3.9  40  47  44  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  25.36     0.0000    0.000   9.8    0.81   224.5
2015 11 06 01 00 00    3.36   -2.55   -4.66  25.5  18.9  25.5   2.2   5.2   3.9  40  47  44  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  25.32     0.0000    0.000   9.8    4.22   127.2
2015 11 06 01 15 00   -1.49    0.42   -1.03  25.5  25.5  25.5   2.6   5.6   4.7  41  48  46  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  25.29     0.0000    0.000   9.8    1.55   285.7
2015 11 06 01 30 00    3.12   -1.49   -0.78  25.5  25.5  25.5   1.7   4.3   3.0  39  45  42  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.26     0.0000    0.000   9.8    3.46   115.5
2015 11 06 01 45 00    0.30    0.07    1.52  25.5  25.5  25.5   2.2   4.7   3.0  40  46  42  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.25     0.0000    0.000   9.8    0.31    76.9
2015 11 06 02 00 00   -1.26    1.05    8.54  25.5  25.5  25.5   2.2   5.6   4.3  40  48  45  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.24     0.0000    0.000   9.8    1.64   309.8
2015 11 06 02 15 00    0.23   -0.18   -7.09  25.5  22.9  25.5   2.2   5.2   3.4  40  47  43  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  25.23     0.0000    0.000   9.8    0.29   128.0
2015 11 06 02 30 00   -0.85    0.76   -3.15  25.5  25.5  25.5   1.7   4.7   3.4  39  46  43  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  25.21     0.0000    0.000   9.8    1.14   311.8
2015 11 06 02 45 00   -1.37    0.49    2.15  25.5  25.5  25.5   2.2   5.6   4.3  40  48  45  35  35  35  120.5   0.0   0.0  2.8  0.0  0.1  25.20     0.0000    0.000   9.8    1.45   289.7
2015 11 06 03 00 00    0.17   -0.08    0.09  12.8   9.1  15.7   4.3  10.8   7.7  45  60  53  35  35  35  120.5   0.0   0.0  2.7  0.0  0.0  25.19     0.0000    0.000   9.8    0.19   115.2
2015 11 06 03 15 00   -1.76    1.03    3.14  21.8  15.5  25.5   2.6   7.7   5.2  41  53  47  35  35  35  120.5   0.0   0.0  2.7  0.0  0.1  25.18     0.0000    0.000   9.8    2.04   300.3
2015 11 06 03 30 00    0.59    0.14    3.89  25.5  19.0  25.5   2.6   6.0   4.3  41  49  45  35  35  35  120.5   0.0   0.0  2.7  0.0  0.0  25.17     0.0000    0.000   9.8    0.61    76.7
2015 11 06 03 45 00   -2.19    1.65    5.79  25.5  22.3  25.5   2.2   5.2   3.4  40  47  43  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  25.16     0.0000    0.000   9.8    2.74   307.0
2015 11 06 04 00 00    1.03   -1.07   -2.26  20.4  14.5  25.5   2.2   6.0   3.9  40  49  44  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.16     0.0000    0.000   9.8    1.49   136.1
2015 11 06 04 15 00    2.98   -2.47   -3.49  25.5  25.5  25.5   1.7   4.7   3.4  39  46  43  35  35  35  120.6   0.0   0.0  2.0  0.0  0.1  25.15     0.0000    0.000   9.8    3.87   129.7
2015 11 06 04 30 00   -3.29    2.30    3.11  25.5  25.1  25.5   2.6   6.0   4.3  41  49  45  35  35  35  120.6  -0.4   0.0  2.0  0.0  0.0  25.13     0.0000    0.000   9.8    4.01   305.0
2015 11 06 04 45 00    4.31   -3.02   -2.34  25.5  25.5  25.5   1.7   4.7   3.4  39  46  43  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.12     0.0000    0.000   9.8    5.26   125.0
2015 11 06 05 00 00    9.75   -6.49  -11.52  25.5  25.5  25.5   1.7   4.3   2.6  39  45  41  35  35  35  120.6   0.0   0.0  2.1  0.0  0.1  25.12     0.0000    0.000   9.8   11.71   123.6
2015 11 06 05 15 00   -2.63    1.49    4.20  25.5  25.5  25.5   1.7   4.3   3.0  39  45  42  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.13     0.0000    0.000   9.8    3.02   299.5
2015 11 06 05 30 00    0.08    0.45    1.26  25.5  19.4  25.5   2.2   5.6   3.9  40  48  44  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.13     0.0000    0.000   9.8    0.46    10.1
2015 11 06 05 45 00   -6.31    4.58    5.18  25.5  25.5  25.5   2.2   5.2   3.9  40  47  44  35  35  35  120.6   0.0   0.0  2.0  0.0  0.0  25.13     0.0000    0.000   9.8    7.80   306.0
2015 11 06 06 00 00   -3.93    2.42    5.06  25.5  25.5  25.5   2.2   6.0   3.9  40  49  44  35  35  35  120.5   0.0   0.0  2.7  0.0  0.1  25.13     0.0000    0.000   9.8    4.62   301.6
2015 11 06 06 15 00   -1.66    1.27    3.03  25.5  24.9  25.5   2.2   6.0   4.3  40  49  45  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  25.12     0.0000    0.000   9.8    2.09   307.4
2015 11 06 06 30 00    2.99   -2.24   -1.91  22.2  16.0  25.5   3.0   7.7   5.6  42  53  48  35  35  35  120.6   0.0   0.0  2.1  0.0  0.0  25.10     0.0000    0.000   9.8    3.74   126.8
2015 11 06 06 45 00   -0.62    0.28    0.81  14.5  10.4  17.8   3.4   9.0   6.5  43  56  50  35  35  35  120.6   0.0   0.0  2.1  0.0  0.1  25.08     0.0000    0.000   9.8    0.68   294.3
2015 11 06 07 00 00    0.62   -0.55    0.89  15.5  11.2  20.9   3.4   8.2   5.6  43  54  48  35  35  35  120.6   0.0   0.0  2.2  0.0  0.0  25.08     0.0000    0.000   9.8    0.83   131.6
