Year Month Day Hour Minute Second VelocityE VelocityN VelocityU StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage Speed Direction 
2015 11 05 19 40 00    0.09   -0.39    0.04   3.7   1.5   3.6   6.0   9.0   9.5  49  56  57  35  35  35   97.8  -1.6  -0.8  1.1  0.0  0.2  25.57     0.0000    0.000  10.0    0.40   167.0
2015 11 05 19 55 00    1.25   -0.88   -1.08  13.4   5.6  13.5   5.6   9.5   9.5  48  57  57  35  35  35   97.8  -1.6  -0.8  1.1  0.1  0.2  25.52     0.0000    0.000  10.0    1.53   125.1
2015 11 05 20 10 00    0.83   -0.56   -0.04   0.4   0.1   0.6   6.9  10.3  10.8  51  59  60  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.2  25.46     0.0000    0.000  10.0    1.00   124.0
2015 11 05 20 25 00   -0.30   -0.49    0.09  10.4   4.0  10.2   5.6   9.0   8.6  48  56  55  35  35  35   97.8  -1.6  -0.8  1.3  0.1  0.2  25.39     0.0000    0.000  10.0    0.57   211.5
2015 11 05 20 40 00    0.00   -0.30    0.58   4.2   1.4   4.0   6.0   9.0   9.0  49  56  56  35  35  35   97.8  -1.6  -0.8  1.1  0.1  0.3  25.35     0.0000    0.000  10.0    0.30   180.0
2015 11 05 20 55 00   -0.22   -0.23    0.63   9.7   4.0   9.8   5.6   9.0   9.0  48  56  56  35  35  35   97.8  -1.6  -0.8  0.9  0.0  0.3  25.33     0.0000    0.000  10.0    0.32   223.7
2015 11 05 21 10 00   -0.93   -0.35   -0.76  12.3   4.3  13.2   5.6   8.6   8.6  48  55  55  35  35  35   97.8  -1.6  -0.8  1.0  0.0  0.3  25.30     0.0000    0.000  10.0    0.99   249.4
2015 11 05 21 25 00   -0.06   -0.47    1.59  14.6   5.2  17.9   6.0   8.2   8.6  49  54  55  35  35  35   97.8  -1.6  -0.8  1.0  0.1  0.3  25.29     0.0000    0.000  10.0    0.47   187.3
2015 11 05 21 40 00   -0.33   -0.26    1.75   9.9   4.0  19.4   6.5   9.5   9.0  50  57  56  35  35  35   97.8  -1.6  -0.8  1.0  0.1  0.3  25.27     0.0000    0.000  10.0    0.42   231.8
2015 11 05 21 55 00   -1.14   -0.39   -0.15  15.4   5.7  16.0   5.2   8.2   8.2  47  54  54  35  35  35   97.8  -1.6  -0.8  1.2  0.0  0.3  25.25     0.0000    0.000  10.0    1.20   251.1
2015 11 05 22 10 00    0.70   -0.69    0.17  19.1   7.8  19.7   5.2   7.7   8.2  47  53  54  35  35  35   97.8  -1.6  -0.8  1.1  0.1  0.3  25.22     0.0000    0.000  10.0    0.98   134.6
2015 11 05 22 25 00    2.85   -1.82   -3.80  15.5   5.8  15.1   5.6   7.7   8.2  48  53  54  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.3  25.20     0.0000    0.000  10.0    3.38   122.6
2015 11 05 22 40 00   -1.67    0.16    1.58  14.1   5.2  12.6   5.2   7.7   7.7  47  53  53  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.3  25.17     0.0000    0.000  10.0    1.68   275.5
2015 11 05 22 55 00   -1.15   -0.30   -0.29  17.3   6.2  14.1   5.6   8.2   7.7  48  54  53  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.3  25.14     0.0000    0.000  10.0    1.19   255.4
2015 11 05 23 10 00    0.46   -0.33    0.69  12.9   3.4  12.3   5.2   6.9   7.3  47  51  52  35  35  35   97.8  -1.6  -0.8  1.3  0.1  0.3  25.12     0.0000    0.000  10.0    0.57   125.7
2015 11 05 23 25 00    2.22   -1.06   -0.88  17.8   6.8  17.2   5.2   6.9   7.3  47  51  52  35  35  35   97.8  -1.6  -0.8  1.1  0.0  0.3  25.10     0.0000    0.000  10.0    2.46   115.5
2015 11 05 23 40 00    2.63   -0.02    1.94  23.7   7.8  21.6   5.2   8.2   8.2  47  54  54  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.3  25.07     0.0000    0.000  10.0    2.63    90.4
2015 11 05 23 55 00    0.09   -0.44   -0.52  12.3   4.9  13.1   5.2   7.7   8.2  47  53  54  35  35  35   97.8  -1.6  -0.8  1.1  0.1  0.3  25.06     0.0000    0.000  10.0    0.45   168.4
2015 11 06 00 10 00    3.22   -1.75   -2.84  16.4   6.7  15.8   5.2   7.7   7.3  47  53  52  35  35  35   97.8  -1.6  -0.8  1.0  0.1  0.3  25.03     0.0000    0.000  10.0    3.66   118.5
2015 11 06 00 25 00   -0.25    0.05    5.53  11.8   3.9  20.9  30.5  31.4  35.7 106 108 118  35  35  35   97.8  -1.6  -0.8  0.9  0.1  0.3  25.01     0.0000    0.000  10.0    0.25   281.3
2015 11 06 00 40 00    5.58   -1.14   -1.35  25.5  10.8  25.5   5.6   7.7   7.7  48  53  53  35  35  35   97.8  -1.6  -0.8  2.6  0.0  0.3  24.99     0.0000    0.000  10.0    5.70   101.5
2015 11 06 00 55 00   -0.73    0.61    4.60  14.8   6.2  21.1   4.7   7.3   7.3  46  52  52  35  35  35   97.8  -1.6  -0.8  1.1  0.0  0.3  24.97     0.0000    0.000  10.0    0.95   309.9
2015 11 06 01 10 00   -1.82    0.31    1.18  12.3   5.0  13.3   5.6   7.3   8.2  48  52  54  35  35  35   97.8  -1.6  -0.8  0.9  0.1  0.3  24.95     0.0000    0.000  10.0    1.85   279.7
2015 11 06 01 25 00    1.16   -0.11    2.06  17.0   4.6  16.3   5.2   7.7   8.2  47  53  54  35  35  35   97.8  -1.6  -0.8  1.0  0.1  0.3  24.93     0.0000    0.000  10.0    1.17    95.4
2015 11 06 01 40 00   -2.04    0.38    0.00  14.2   5.3  15.6   5.2   7.3   7.3  47  52  52  35  35  35   97.8  -1.6  -0.8  2.4  0.1  0.3  24.91     0.0000    0.000  10.0    2.08   280.6
2015 11 06 01 55 00   -0.84   -0.14    0.52  13.6   5.3  14.0   6.0   8.6   8.6  49  55  55  35  35  35   97.8  -1.6  -0.8  1.0  0.1  0.3  24.90     0.0000    0.000  10.0    0.85   260.5
2015 11 06 02 10 00    0.71    0.11    2.31  16.9   4.2  14.1   5.2   7.7   7.3  47  53  52  35  35  35   97.8  -1.6  -0.8  0.9  0.0  0.3  24.89     0.0000    0.000  10.0    0.72    81.2
2015 11 06 02 25 00   -0.32   -0.20    0.32  15.0   6.1  16.7   4.3   6.9   6.9  45  51  51  35  35  35   97.8  -1.6  -0.8  2.4  0.1  0.3  24.88     0.0000    0.000  10.0    0.38   238.0
2015 11 06 02 40 00    0.34   -0.74   -0.49  12.4   4.7  12.0   5.2   7.3   7.7  47  52  53  35  35  35   97.8  -1.6  -0.8  0.9  0.2  0.3  24.88     0.0000    0.000  10.0    0.81   155.3
2015 11 06 02 55 00   -0.52    0.00    2.32  17.9   7.2  19.1   4.7   7.3   7.3  46  52  52  35  35  35   97.8  -1.6  -0.8  1.1  0.1  0.3  24.87     0.0000    0.000  10.0    0.52   270.0
2015 11 06 03 10 00    0.93   -0.64   -1.57  15.8   6.6  24.8   4.7   7.3   7.3  46  52  52  35  35  35   97.8  -1.6  -0.8  1.0  0.1  0.3  24.86     0.0000    0.000  10.0    1.13   124.5
2015 11 06 03 25 00    1.92   -0.72   -0.35  19.2   6.0  13.7   5.2   7.7   7.3  47  53  52  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.3  24.86     0.0000    0.000  10.0    2.05   110.6
2015 11 06 03 40 00    0.57   -0.45   -0.58  12.1   4.6  12.2   5.6   8.2   8.2  48  54  54  35  35  35   97.8  -1.6  -0.8  2.4  0.2  0.3  24.85     0.0000    0.000  10.0    0.73   128.3
2015 11 06 03 55 00    1.85   -1.52   -3.77  13.3   4.7  14.6   5.2   7.3   7.3  47  52  52  35  35  35   97.8  -1.6  -0.8  2.3  0.2  0.3  24.85     0.0000    0.000  10.0    2.39   129.4
2015 11 06 04 10 00   -1.03   -0.07    1.12  19.4   6.4  18.2   5.2   7.7   7.3  47  53  52  35  35  35   97.8  -1.6  -0.8  2.4  0.1  0.3  24.85     0.0000    0.000  10.0    1.03   266.1
2015 11 06 04 25 00    1.58   -0.35    3.52  16.8   5.6  21.3   5.6   7.7   7.7  48  53  53  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.3  24.84     0.0000    0.000  10.0    1.62   102.5
2015 11 06 04 40 00   -1.81   -0.01    1.00  18.5   6.6  20.4   5.6   7.7   8.2  48  53  54  35  35  35   97.8  -1.6  -0.8  2.3  0.2  0.3  24.84     0.0000    0.000  10.0    1.81   269.7
2015 11 06 04 55 00    0.12   -0.80   -2.34  19.1   7.4  21.3   5.2   7.3   7.3  47  52  52  35  35  35   97.8  -1.6  -0.8  0.3  0.0  0.3  24.84     0.0000    0.000  10.0    0.81   171.5
2015 11 06 05 10 00    0.92   -0.75   -0.80   5.2   2.1   5.6   6.5   9.0   9.0  50  56  56  35  35  35   97.8  -1.6  -0.8  1.1  0.1  0.3  24.85     0.0000    0.000  10.0    1.19   129.2
2015 11 06 05 25 00    2.87   -0.96   -0.68  19.3   6.6  20.4   4.7   7.7   8.2  46  53  54  35  35  35   97.8  -1.6  -0.8  1.3  0.1  0.3  24.86     0.0000    0.000  10.0    3.03   108.5
2015 11 06 05 40 00    0.06   -0.44    0.12   4.3   1.7   4.2   5.2   8.6   8.2  47  55  54  35  35  35   97.8  -1.6  -0.8  1.3  0.1  0.3  24.85     0.0000    0.000  10.0    0.44   172.2
2015 11 06 05 55 00    0.81   -0.70    5.48  11.8   4.8  10.5   5.6   8.6   9.0  48  55  56  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.3  24.86     0.0000    0.000  10.0    1.07   130.8
2015 11 06 06 10 00    2.32   -0.29    2.53  25.2   6.0  25.5   6.0   9.0   8.6  49  56  55  35  35  35   97.8  -1.6  -0.8  1.2  0.1  0.3  24.87     0.0000    0.000  10.0    2.34    97.1
2015 11 06 06 25 00    1.09    0.29    4.26  21.9   7.0  25.5   5.6   7.7   7.7  48  53  53  35  35  35   97.8  -1.6  -0.8  1.0  0.1  0.3  24.87     0.0000    0.000  10.0    1.13    75.1
2015 11 06 06 40 00    0.63   -0.51   -0.09   1.9   0.7   2.4   5.6   8.2   8.2  48  54  54  35  35  35   97.8  -1.6  -0.8  0.3  0.1  0.3  24.86     0.0000    0.000  10.0    0.81   129.0
2015 11 06 06 55 00    1.16   -0.83   -0.51  11.7   4.8  11.8   6.0   8.6   9.0  49  55  56  35  35  35   97.8  -1.6  -0.8  1.1  0.3  0.3  24.85     0.0000    0.000  10.0    1.43   125.6
2015 11 06 07 10 00    0.54   -0.41    0.14   1.2   0.4   1.2   6.9   9.9  10.3  51  58  59  35  35  35   97.7  -1.6  -0.8  1.4  0.5  0.0  24.87     0.0000    0.000  10.0    0.68   127.2
2015 11 06 07 25 00    0.21   -0.36    0.10   2.7   1.1   2.7   6.9  10.3  11.2  51  59  61  35  35  35   97.6  -1.6  -0.8  1.6  0.0  0.0  24.88     0.0000    0.000  10.0    0.42   149.7
2015 11 06 07 40 00   -0.07   -0.23    0.62   6.3   2.6   6.5   6.5   9.5   9.5  50  57  57  35  35  35   97.6  -1.6  -0.8  1.6  0.0  0.3  24.89     0.0000    0.000  10.0    0.24   196.9
2015 11 06 07 55 00    1.81   -1.08   -1.42  13.0   5.3  12.5   6.5   9.5   9.5  50  57  57  35  35  35   97.6  -1.6  -0.8  1.7  0.1  0.3  24.94     0.0000    0.000  10.0    2.11   120.8
2015 11 06 08 10 00    0.59   -0.59   -0.06   6.3   2.6   6.4   6.0   9.0   8.6  49  56  55  35  35  35   97.6  -1.6  -0.8  1.7  0.0  0.2  25.01     0.0000    0.000  10.0    0.83   135.0
2015 11 06 08 25 00    0.48   -0.61   -0.09   1.5   0.6   1.5   5.6  10.3   9.5  48  59  57  35  35  35   97.6  -1.6  -0.8  1.6  0.0  0.2  25.11     0.0000    0.000  10.0    0.78   141.8
2015 11 06 08 40 00    0.56   -0.69   -0.19   3.7   1.5   3.7   6.0   9.0   9.0  49  56  56  35  35  35   97.6  -1.6  -0.8  1.7  0.1  0.2  25.18     0.0000    0.000  10.0    0.89   140.9
2015 11 06 08 55 00    0.40   -0.38    0.80  11.3   4.3  11.0   5.2   9.0   8.2  47  56  54  35  35  35   97.6  -1.6  -0.8  1.7  0.4  0.2  25.24     0.0000    0.000  10.0    0.55   133.5
2015 11 06 09 10 00    0.68   -0.75   -0.19   6.2   2.5   6.0   6.5   9.5   9.0  50  57  56  35  35  35   97.6  -1.6  -0.8  1.4  0.4  0.3  25.26     0.0000    0.000  10.0    1.01   137.8
2015 11 06 09 25 00    0.41   -0.66    0.12   2.3   0.9   2.4   7.3  11.2  10.3  52  61  59  35  35  35   97.6  -1.6  -0.8  1.4  0.4  0.2  25.36     0.0000    0.000  10.0    0.78   148.2
2015 11 06 09 40 00    1.54   -1.08   -1.15   6.5   2.6   6.5   6.0   9.9   9.5  49  58  57  35  35  35   97.6  -1.6  -0.8  1.6  0.4  0.2  25.44     0.0000    0.000  10.0    1.88   125.0
2015 11 06 09 55 00   -1.59    0.19    1.96  10.6   4.3  10.3   6.5   9.5   9.5  50  57  57  35  35  35   97.6  -1.6  -0.8  1.6  0.4  0.2  25.54     0.0000    0.000  10.0    1.60   276.8
2015 11 06 10 10 00    0.44   -0.71   -0.01   6.5   2.5   6.0   5.6   8.6   8.6  48  55  55  35  35  35   97.6  -1.6  -0.8  1.6  0.4  0.1  25.64     0.0000    0.000  10.0    0.84   148.2
2015 11 06 10 25 00    0.54   -0.74   -0.08   3.3   1.3   3.4   6.0   9.5   9.9  49  57  58  35  35  35   97.6  -1.6  -0.8  1.6  0.4  0.1  25.69     0.0000    0.000  10.0    0.92   143.9
2015 11 06 10 40 00    0.03   -0.51    0.47   4.2   1.7   4.1   7.3  10.3  10.3  52  59  59  35  35  35   97.6  -1.6  -0.8  1.5  0.4  0.1  25.77     0.0000    0.000  10.0    0.51   176.6
2015 11 06 10 55 00    0.64   -0.78   -0.25   3.0   1.2   3.1   6.5  10.3  10.3  50  59  59  35  35  35   97.6  -1.6  -0.8  1.4  0.4  0.1  25.81     0.0000    0.000  10.0    1.01   140.6
2015 11 06 11 10 00    0.10   -0.51    0.43   3.5   1.4   3.4   7.3  10.3  10.8  52  59  60  35  35  35   97.6  -1.6  -0.8  1.6  0.3  0.1  25.87     0.0000    0.000  10.0    0.52   168.9
2015 11 06 11 25 00    0.04   -0.46    6.02   4.8   1.9   0.0   5.6   9.0   8.6  48  56  55  35  35  35   97.6  -1.6  -0.8  1.7  0.3  0.1  25.97     0.0000    0.000  10.0    0.46   175.0
2015 11 06 11 40 00    0.56   -0.73   -0.04   0.5   0.2   0.6   7.3  11.2  11.2  52  61  61  35  35  35   97.6  -1.6  -0.8  1.6  0.4  0.1  26.05     0.0000    0.000  10.0    0.92   142.5
2015 11 06 11 55 00    0.49   -0.71    0.00   0.4   0.2   0.5   9.0  14.2  13.8  56  68  67  35  35  35   97.6  -1.6  -0.8  1.5  0.3  0.2  26.00     0.0000    0.000  10.0    0.86   145.4
2015 11 06 12 10 00    1.19   -0.92   -0.65   4.4   1.8   4.6   6.0   9.5   9.5  49  57  57  35  35  35   97.6  -1.6  -0.8  1.5  0.3  0.3  26.05     0.0000    0.000  10.0    1.50   127.7
2015 11 06 12 25 00    0.48   -0.66   -0.01   1.1   0.4   1.2   5.2   9.0   9.0  47  56  56  35  35  35   97.6  -1.6  -0.8  1.5  0.2  0.3  26.10     0.0000    0.000  10.0    0.82   144.0
2015 11 06 12 40 00    0.32   -0.53    0.22   6.3   2.6   6.0   4.7   8.6   8.2  46  55  54  35  35  35   97.7  -1.6  -0.8  1.3  0.2  0.3  26.25     0.0000    0.000  10.0    0.62   148.9
2015 11 06 12 55 00    1.57   -1.07   -1.10   8.4   3.6   8.8   5.6   8.6   9.0  48  55  56  35  35  35   97.6  -1.6  -0.8  1.5  0.1  0.3  26.27     0.0000    0.000  10.0    1.90   124.3
2015 11 06 13 10 00   -0.53   -0.10    1.00   8.2   3.3   8.0   4.7   8.2   8.2  46  54  54  35  35  35   97.7  -1.6  -0.8  1.3  0.1  0.2  26.37     0.0000    0.000  10.0    0.54   259.3
2015 11 06 13 25 00    0.86   -0.57   -0.32   1.4   0.6   1.5   5.6   8.6   8.6  48  55  55  35  35  35   97.6  -1.6  -0.8  1.7  0.1  0.2  26.37     0.0000    0.000  10.0    1.03   123.5
2015 11 06 13 40 00    0.35   -0.37    0.07   7.2   2.9   7.1   4.7   7.7   8.6  46  53  55  35  35  35   97.6  -1.6  -0.8  1.6  0.1  0.2  26.46     0.0000    0.000  10.0    0.51   136.6
2015 11 06 13 55 00   -0.17   -0.27    0.61   5.6   2.3   5.3   5.6   9.0   9.5  48  56  57  35  35  35   97.6  -1.6  -0.8  1.6  0.0  0.2  26.45     0.0000    0.000  10.0    0.32   212.2
2015 11 06 14 10 00    0.54   -0.28   -0.09   4.7   1.9   4.6   6.0   9.0   9.5  49  56  57  35  35  35   97.6  -1.2  -0.8  1.6  0.4  0.2  26.54     0.0000    0.000  10.0    0.61   117.4
2015 11 06 14 25 00    0.39   -0.57   -0.03   0.1   0.0   0.1  18.9  24.9  24.5  79  93  92  35  35  35   97.6  -1.2  -0.8  1.5  0.4  0.3  26.51     0.0000    0.000  10.0    0.69   145.6
2015 11 06 14 40 00    0.88   -0.52   -0.28   0.2   0.1   0.2  13.3  19.4  19.4  66  80  80  35  35  35   97.6  -1.2  -0.8  1.4  0.4  0.3  26.66     0.0000    0.000  10.0    1.02   120.6
2015 11 06 14 55 00    0.68   -0.65   -0.02   0.2   0.1   0.2  14.2  19.4  19.8  68  80  81  35  35  35   97.6  -1.2  -0.8  1.6  0.4  0.3  26.61     0.0000    0.000  10.0    0.94   133.7
2015 11 06 15 10 00    0.45   -0.45    0.41   0.1   0.1   0.2  18.1  18.5  18.5  77  78  78  35  35  35   97.6  -1.2  -0.8  1.5  0.4  0.3  26.62     0.0000    0.000  10.0    0.64   135.0
2015 11 06 15 25 00    0.58   -0.58    0.00   0.1   0.1   0.2  12.9  18.1  18.5  65  77  78  35  35  35   97.6  -1.2  -0.8  1.5  0.4  0.3  26.65     0.0000    0.000  10.0    0.82   135.0
2015 11 06 15 40 00    0.84   -0.47   -0.35   0.2   0.1   0.3  11.2  16.3  16.3  61  73  73  35  35  35   97.6  -1.2  -0.8  1.5  0.4  0.3  26.64     0.0000    0.000  10.0    0.96   119.2
2015 11 06 15 55 00    0.65   -0.54    0.04   0.2   0.1   0.3   9.0  13.8  13.3  56  67  66  35  35  35   97.6  -1.2  -0.8  1.6  0.4  0.3  26.65     0.0000    0.000  10.0    0.85   129.7
2015 11 06 16 10 00    1.07   -0.61   -0.38   0.4   0.1   0.5   8.6  12.5  12.5  55  64  64  35  35  35   97.6  -1.2  -0.8  1.6  0.3  0.3  26.66     0.0000    0.000  10.0    1.23   119.7
2015 11 06 16 25 00    0.53   -0.61    0.10   1.2   0.5   1.1   7.3  11.2  11.2  52  61  61  35  35  35   97.6  -1.2  -0.8  1.8  0.3  0.3  26.64     0.0000    0.000  10.0    0.81   139.0
2015 11 06 16 40 00    0.80   -0.70   -0.13   2.8   1.1   2.8   6.5  10.3   9.9  50  59  58  35  35  35   97.6  -1.2  -0.8  1.7  0.4  0.2  26.62     0.0000    0.000  10.0    1.06   131.2
2015 11 06 16 55 00    0.44   -0.56    0.07   2.1   0.8   2.0   6.0   9.5   9.5  49  57  57  35  35  35   97.6  -1.2  -0.8  1.7  0.4  0.3  26.58     0.0000    0.000  10.0    0.71   141.8
2015 11 06 17 10 00   -0.26   -0.28    0.90   5.9   2.4   5.7   6.5  10.3   9.9  50  59  58  35  35  35   97.6  -1.2  -0.8  1.6  0.4  0.3  26.57     0.0000    0.000  10.0    0.38   222.9
2015 11 06 17 25 00    0.25   -0.31    0.21   3.8   1.5   3.8   6.0   9.5   9.5  49  57  57  35  35  35   97.7  -1.6  -0.8  1.4  0.1  0.0  26.54     0.0000    0.000  10.0    0.40   141.1
2015 11 06 17 40 00    0.55   -0.46    0.06   1.2   0.5   1.4   7.3  11.2  10.8  52  61  60  35  35  35   97.7  -1.6  -0.8  1.4  0.1  0.0  26.46     0.0000    0.000  10.0    0.72   129.9
2015 11 06 17 55 00    0.95   -0.60   -0.30   0.3   0.1   0.5   7.7  11.6  11.6  53  62  62  35  35  35   97.7  -1.2  -0.8  1.4  0.4  0.1  26.45     0.0000    0.000  10.0    1.12   122.3
